ages Centile1 Centile2 Centile3 Centile4 Centile5 Centile6 Centile7 Centile8 Centile9 Centile10 Centile11 Centile12 Centile13 Centile14 Centile15 Centile16 Centile17 Centile18 Centile19 Centile20 Centile21 Centile22 Centile23 Centile24 Centile25 Centile26 Centile27 Centile28 Centile29 Centile30 Centile31 Centile32 Centile33 Centile34 Centile35 Centile36 Centile37 Centile38 Centile39 Centile40 Centile41 Centile42 Centile43 Centile44 Centile45 Centile46 Centile47 Centile48 Centile49 Centile50 Centile51 Centile52 Centile53 Centile54 Centile55 Centile56 Centile57 Centile58 Centile59 Centile60 Centile61 Centile62 Centile63 Centile64 Centile65 Centile66 Centile67 Centile68 Centile69 Centile70 Centile71 Centile72 Centile73 Centile74 Centile75 Centile76 Centile77 Centile78 Centile79 Centile80 Centile81 Centile82 Centile83 Centile84 Centile85 Centile86 Centile87 Centile88 Centile89 Centile90 Centile91 Centile92 Centile93 Centile94 Centile95 Centile96 Centile97 Centile98 Centile99
10 10.780005045700074 10.67785805671557 10.641998499810713 10.59812675440641 10.550150029389382 10.52560432252872 10.494890273079966 10.47473343591717 10.464103128362302 10.460307204973994 10.44064646037418 10.40671180158062 10.398700276698117 10.393774492847607 10.368185889610679 10.357852139772568 10.359569785781568 10.350648127926032 10.358302641386567 10.339395937793213 10.313379742640484 10.31408364531396 10.304030592035089 10.290212970206962 10.288909138299697 10.278821319448571 10.270320659484193 10.265563433929424 10.24227811225144 10.231989277574241 10.233734750055442 10.219708393247048 10.215281838029163 10.208513665056511 10.188141688672324 10.168358446482975 10.16271800485515 10.171552182679573 10.148668874411353 10.139762944372176 10.147543971650315 10.131104178845566 10.120171222221067 10.114995675826442 10.100980639757468 10.102857979601435 10.098251660093126 10.070560765462126 10.06247824598915 10.054068087038626 10.044881841417643 10.056701724060737 10.043944398559546 10.03737944128361 10.032337233904785 10.009292977711015 10.007193874187148 10.009609052826073 9.999335221278743 9.98359544163492 9.998249500867546 10.010804902132628 9.989529976166654 9.970659868040212 9.977559361220653 9.982050228093051 9.979240074095628 9.968633187931811 9.950670622078164 9.942668971924915 9.93667636552444 9.93905288039393 9.938829555371418 9.931025581987262 9.936921888120194 9.930121389954214 9.91303568182783 9.910464593030238 9.899976393434706 9.900131113602582 9.893930999272012 9.870525962641098 9.87354613862396 9.873040183408817 9.862051601753587 9.848879395336114 9.840366711786436 9.850006023072432 9.850471062423118 9.836078808900316 9.828865987910914 9.818719826417208 9.810694196969513 9.810377869539197 9.788082882645483 9.766572678903925 9.75680506073009 9.733825671961716 9.699161491732887
11 11.85800555027008 11.745643862387128 11.706198349791785 11.657939429847051 11.605165032328319 11.578164754781591 11.544379300387961 11.522206779508886 11.510513441198531 11.506337925471392 11.4847111064116 11.447382981738683 11.438570304367929 11.433151942132369 11.405004478571746 11.393637353749826 11.395526764359724 11.385712940718635 11.394132905525224 11.373335531572534 11.344717716904531 11.345492009845357 11.334433651238598 11.319234267227658 11.317800052129666 11.306703451393428 11.297352725432612 11.292119777322368 11.266505923476586 11.255188205331665 11.257108225060986 11.241679232571753 11.236810021832081 11.229365031562162 11.206955857539558 11.185194291131273 11.178989805340667 11.18870740094753 11.163535761852488 11.153739238809393 11.162298368815346 11.144214596730125 11.132188344443174 11.126495243409087 11.111078703733215 11.113143777561579 11.10807682610244 11.077616842008338 11.068726070588065 11.05947489574249 11.049370025559409 11.06237189646681 11.0483388384155 11.041117385411972 11.035570957295263 11.010222275482116 11.007913261605864 11.01056995810868 10.999268743406619 10.981954985798412 10.9980744509543 11.011885392345892 10.98848297378332 10.967725854844232 10.975315297342718 10.980255250902356 10.977164081505192 10.965496506724993 10.94573768428598 10.936935869117407 10.930344002076883 10.932958168433325 10.932712510908559 10.924128140185989 10.930614076932214 10.923133528949636 10.904339250010613 10.90151105233326 10.889974032778177 10.890144224962839 10.883324099199212 10.857578558905209 10.860900752486355 10.860344201749697 10.848256761928944 10.833767334869727 10.824403382965079 10.835006625379675 10.83551816866543 10.819686689790347 10.811752586702006 10.800591809058927 10.791763616666463 10.791415656493117 10.76689117091003 10.743229946794317 10.7324855668031 10.707208239157888 10.669077640906178
12 12.936006054840089 12.813429668058685 12.770398199772856 12.717752105287692 12.660180035267258 12.630725187034463 12.593868327695958 12.569680123100603 12.556923754034761 12.55236864596879 12.528775752449018 12.488054161896745 12.47844033203774 12.47252939141713 12.441823067532814 12.429422567727082 12.431483742937882 12.420777753511238 12.42996316966388 12.407275125351857 12.376055691168581 12.376900374376753 12.364836710442107 12.348255564248355 12.346690965959636 12.334585583338287 12.32438479138103 12.31867612071531 12.29073373470173 12.278387133089089 12.28048170006653 12.263650071896457 12.258338205634997 12.250216398067813 12.22577002640679 12.20203013577957 12.195261605826182 12.205862619215488 12.178402649293623 12.16771553324661 12.177052765980378 12.157325014614681 12.14420546666528 12.137994810991731 12.121176767708963 12.123429575521723 12.117901992111753 12.084672918554551 12.07497389518698 12.064881704446352 12.053858209701174 12.068042068872884 12.052733278271456 12.044855329540333 12.038804680685741 12.011151573253217 12.008632649024578 12.011530863391288 11.999202265534493 11.980314529961905 11.997899401041057 12.012965882559156 11.987435971399986 11.964791841648253 11.973071233464783 11.978460273711661 11.975088088914754 11.962359825518174 11.940804746493797 11.931202766309898 11.924011638629327 11.926863456472718 11.9265954664457 11.917230698384715 11.924306265744232 11.916145667945058 11.895642818193398 11.892557511636285 11.879971672121647 11.880157336323098 11.872717199126415 11.844631155169317 11.84825536634875 11.84764822009058 11.834461922104303 11.818655274403337 11.808440054143722 11.820007227686917 11.820565274907741 11.803294570680379 11.794639185493098 11.782463791700648 11.772833036363414 11.772453443447036 11.74569945917458 11.71988721468471 11.708166072876107 11.68059080635406 11.638993790079466
13 14.014006559410095 13.881215473730242 13.834598049753927 13.777564780728333 13.715195038206195 13.683285619287336 13.643357355003955 13.617153466692322 13.603334066870993 13.598399366466191 13.572840398486436 13.528725342054807 13.518310359707552 13.51190684070189 13.478641656493883 13.46520778170434 13.467440721516038 13.455842566303842 13.465793433802537 13.441214719131178 13.407393665432629 13.408308738908149 13.395239769645617 13.377276861269051 13.375581879789605 13.362467715283143 13.35141685732945 13.345232464108252 13.314961545926874 13.301586060846512 13.303855175072073 13.285620911221162 13.279866389437913 13.271067764573464 13.244584195274022 13.218865980427868 13.211533406311696 13.223017837483445 13.193269536734759 13.181691827683828 13.191807163145409 13.170435432499238 13.156222588887388 13.149494378574376 13.13127483168471 13.133715373481865 13.127727158121065 13.091728995100764 13.081221719785894 13.070288513150215 13.058346393842937 13.073712241278958 13.05712771812741 13.048593273668693 13.042038404076221 13.012080871024319 13.009352036443294 13.012491768673895 12.999135787662366 12.978674074125397 12.997724351127811 13.014046372772418 12.986388969016652 12.961857828452274 12.970827169586848 12.976665296520967 12.973012096324316 12.959223144311355 12.935871808701613 12.92546966350239 12.91767927518177 12.920768744512111 12.920478421982843 12.910333256583442 12.917998454556251 12.90915780694048 12.88694638637618 12.883603970939308 12.869969311465118 12.870170447683355 12.862110299053615 12.831683751433427 12.835609980211148 12.83495223843146 12.820667082279662 12.80354321393695 12.792476725322366 12.80500782999416 12.805612381150054 12.78690245157041 12.77752578428419 12.764335774342369 12.753902456060365 12.753491230400956 12.724507747439127 12.696544482575103 12.683846578949117 12.653973373550231 12.608909939252754
14 15.092007063980104 14.949001279401799 14.898797899734998 14.837377456168975 14.770210041145134 14.735846051540207 14.69284638231195 14.66462681028404 14.649744379707222 14.64443008696359 14.616905044523854 14.569396522212868 14.558180387377364 14.55128428998665 14.51546024545495 14.500992995681596 14.503397700094194 14.490907379096445 14.501623697941193 14.4751543129105 14.438731639696677 14.439717103439545 14.425642828849124 14.406298158289747 14.404472793619576 14.390349847228 14.378448923277869 14.371788807501195 14.339189357152017 14.324784988603938 14.327228650077618 14.307591750545868 14.30139457324083 14.291919131079116 14.263398364141255 14.235701825076164 14.227805206797212 14.240173055751402 14.208136424175894 14.195668122121045 14.20656156031044 14.183545850383794 14.168239711109495 14.160993946157019 14.141372895660457 14.144001171442008 14.137552324130377 14.098785071646976 14.08746954438481 14.075695321854077 14.062834577984702 14.079382413685032 14.061522157983365 14.052331217797056 14.0452721274667 14.013010168795422 14.010071423862009 14.013452673956502 13.999069309790242 13.977033618288889 13.997549301214566 14.015126862985682 13.985341966633317 13.958923815256295 13.968583105708912 13.974870319330272 13.97093610373388 13.956086463104535 13.93093887090943 13.919736560694883 13.911346911734215 13.914674032551504 13.914361377519985 13.903435814782167 13.91169064336827 13.9021699459359 13.878249954558964 13.874650430242331 13.859966950808587 13.860183559043612 13.851503398980817 13.818736347697538 13.822964594073543 13.822256256772343 13.80687224245502 13.78843115347056 13.77651339650101 13.790008432301404 13.790659487392364 13.770510332460441 13.76041238307528 13.74620775698409 13.734971875757317 13.734529017354875 13.703316035703676 13.673201750465495 13.659527085022125 13.627355940746403 13.578826088426043
15 16.170007568550112 16.016787085073357 15.96299774971607 15.897190131609616 15.825225044084073 15.788406483793079 15.742335409619947 15.712100153875756 15.696154692543452 15.69046080746099 15.660969690561272 15.61006770237093 15.598050415047176 15.590661739271411 15.552278834416018 15.536778209658854 15.539354678672352 15.525972191889048 15.53745396207985 15.50909390668982 15.470069613960726 15.471125467970941 15.456045888052634 15.435319455310443 15.433363707449544 15.418231979172857 15.40548098922629 15.398345150894137 15.363417168377161 15.347983916361361 15.350602125083162 15.329562589870573 15.322922757043747 15.312770497584767 15.282212533008488 15.252537669724463 15.244077007282726 15.25732827401936 15.22300331161703 15.209644416558262 15.221315957475472 15.19665626826835 15.180256833331601 15.172493513739663 15.151470959636203 15.154286969402152 15.147377490139691 15.10584114819319 15.093717368983725 15.081102130557941 15.067322762126466 15.085052586091106 15.065916597839319 15.056069161925416 15.048505850857177 15.013939466566523 15.010790811280723 15.01441357923911 14.999002831918116 14.97539316245238 14.99737425130132 15.016207353198944 14.984294964249981 14.955989802060316 14.966339041830977 14.973075342139577 14.968860111143442 14.952949781897717 14.926005933117246 14.914003457887373 14.905014548286658 14.908579320590897 14.908244333057127 14.896538372980894 14.90538283218029 14.89518208493132 14.869553522741747 14.865696889545356 14.849964590152059 14.850196670403871 14.840896498908018 14.805788943961646 14.810319207935938 14.809560275113224 14.793077402630379 14.773319093004172 14.760550067679652 14.775009034608647 14.775706593634677 14.754118213350473 14.743298981866372 14.72807973962581 14.716041295454268 14.715566804308795 14.682124323968223 14.649859018355889 14.635207591095135 14.600738507942575 14.548742237599331
16 17.24800807312012 17.084572890744912 17.027197599697143 16.957002807050255 16.880240047023012 16.84096691604595 16.791824436927943 16.75957349746747 16.74256500537968 16.73649152795839 16.70503433659869 16.650738882528994 16.637920442716986 16.63003918855617 16.589097423377087 16.57256342363611 16.57531165725051 16.56103700468165 16.573284226218508 16.543033500469143 16.501407588224776 16.502533832502337 16.486448947256143 16.46434075233114 16.462254621279513 16.446114111117716 16.43251305517471 16.42490149428708 16.387644979602307 16.371182844118785 16.373975600088706 16.35153342919528 16.344450940846663 16.333621864090418 16.30102670187572 16.26937351437276 16.260348807768242 16.274483492287317 16.237870199058165 16.22362071099548 16.236070354640503 16.209766686152907 16.19227395555371 16.18399308132231 16.16156902361195 16.164572767362294 16.157202656149003 16.112897224739402 16.09996519358264 16.0865089392618 16.07181094626823 16.09072275849718 16.070311037695273 16.05980710605378 16.051739574247655 16.014868764337624 16.011510198699437 16.01537448452172 15.99893635404599 15.973752706615873 15.997199201388074 16.017287843412205 15.983247961866647 15.953055788864337 15.964094977953044 15.971280364948882 15.966784118553006 15.949813100690898 15.921072995325062 15.908270355079866 15.898682184839103 15.90248460863029 15.902127288594269 15.88964093117962 15.89907502099231 15.888194223926742 15.86085709092453 15.85674334884838 15.83996222949553 15.840209781764129 15.830289598835218 15.792841540225757 15.797673821798334 15.796864293454107 15.779282562805738 15.758207032537783 15.744586738858295 15.760009636915889 15.76075369987699 15.737726094240506 15.726185580657464 15.709951722267531 15.697110715151219 15.696604591262714 15.660932612232772 15.62651628624628 15.610888097168143 15.574121075138747 15.518658386772621
17 18.326008577690125 18.15235869641647 18.09139744967821 18.016815482490898 17.93525504996195 17.89352734829882 17.84131346423594 17.80704684105919 17.78897531821591 17.782522248455788 17.74909898263611 17.691410062687055 17.6777904703868 17.669416637840932 17.625916012338156 17.608348637613368 17.611268635828665 17.596101817474256 17.609114490357165 17.576973094248462 17.532745562488824 17.53394219703373 17.51685200645965 17.493362049351838 17.491145535109485 17.473996243062572 17.459545121123128 17.45145783768002 17.41187279082745 17.39438177187621 17.39734907509425 17.37350426851998 17.36597912464958 17.354473230596067 17.319840870742954 17.286209359021058 17.276620608253758 17.291638710555272 17.2527370864993 17.237597005432697 17.250824751805535 17.222877104037465 17.204291077775814 17.195492648904953 17.171667087587696 17.174858565322438 17.167027822158317 17.119953301285612 17.106213018181556 17.091915747965665 17.076299130409996 17.096392930903253 17.074705477551227 17.06354505018214 17.054973297638135 17.015798062108725 17.012229586118153 17.016335389804325 16.998869876173863 16.972112250779364 16.99702415147483 17.01836833362547 16.982200959483315 16.950121775668357 16.961850914075107 16.969485387758187 16.964708125962566 16.946676419484078 16.91614005753288 16.902537252272356 16.892349821391548 16.89638989666968 16.89601024413141 16.882743489378345 16.89276720980433 16.881206362922164 16.852160659107312 16.847789808151404 16.829959868839 16.830222893124386 16.81968269876242 16.779894136489865 16.78502843566073 16.78416831179499 16.765487722981096 16.743094972071393 16.72862341003694 16.745010239223134 16.745800806119302 16.721333975130538 16.709072179448555 16.691823704909254 16.67818013484817 16.677642378216632 16.63974090049732 16.603173554136674 16.58656860324115 16.54750364233492 16.488574535945908
18 19.40400908226013 19.220144502088026 19.155597299659284 19.076628157931538 18.990270052900886 18.946087780551697 18.890802491543937 18.854520184650905 18.835385631052144 18.828552968953186 18.793163628673526 18.732081242845116 18.71766049805661 18.708794087125693 18.66273460129922 18.644133851590624 18.64722561440682 18.631166630266858 18.64494475449582 18.610912688027785 18.56408353675287 18.56535056156513 18.547255065663162 18.522383346372532 18.520036448939454 18.50187837500743 18.486577187071546 18.478014181072965 18.436100602052594 18.417580699633632 18.420722550099793 18.395475107844685 18.387507308452495 18.37532459710172 18.338655039610185 18.303045203669356 18.292892408739274 18.30879392882323 18.267603973940435 18.251573299869914 18.265579148970566 18.23598752192202 18.216308199997922 18.206992216487595 18.181765151563443 18.185144363282582 18.176852988167628 18.127009377831826 18.112460842780468 18.09732255666953 18.08078731455176 18.102063103309327 18.079099917407184 18.0672829943105 18.058207021028615 18.016727359879827 18.01294897353687 18.017296295086933 17.99880339830174 17.970471794942856 17.996849101561583 18.019448823838733 17.981153957099977 17.947187762472378 17.959606850197172 17.967690410567492 17.962632133372132 17.94353973827726 17.911207119740695 17.89680414946485 17.88601745794399 17.890295184709075 17.889893199668553 17.875846047577074 17.88645939861635 17.874218501917586 17.843464227290095 17.83883626745443 17.81995750818247 17.820236004484645 17.809075798689623 17.766946732753976 17.772383049523125 17.771472330135868 17.751692883156455 17.727982911605007 17.71266008121558 17.730010841530376 17.73084791236161 17.704941856020568 17.69195877823965 17.673695687550975 17.65924955454512 17.658680165170555 17.618549188761868 17.579830822027066 17.562249109314163 17.52088620953109 17.458490685119198
19 20.48200958683014 20.287930307759584 20.219797149640357 20.13644083337218 20.045285055839823 19.998648212804568 19.940291518851932 19.901993528242624 19.881795943888374 19.87458368945059 19.837228274710945 19.77275242300318 19.757530525726423 19.748171536410453 19.69955319026029 19.67991906556788 19.683182592984977 19.666231443059463 19.680775018634478 19.644852281807108 19.59542151101692 19.596758926096523 19.57765812486667 19.55140464339323 19.548927362769422 19.529760506952286 19.513609253019965 19.504570524465908 19.46032841327774 19.440779627391056 19.44409602510534 19.41744594716939 19.409035492255413 19.39617596360737 19.35746920847742 19.31988104831765 19.309164209224786 19.325949147091187 19.282470861381572 19.26554959430713 19.280333546135598 19.24909793980658 19.228325322220027 19.218491784070242 19.19186321553919 19.195430161242726 19.186678154176942 19.13406545437804 19.118708667379384 19.102729365373392 19.085275498693523 19.1077332757154 19.083494357263138 19.07102093843886 19.06144074441909 19.017656657650928 19.013668360955585 19.01825720036954 18.998736920429614 18.968831339106348 18.996674051648338 19.020529314051995 18.980106954716643 18.9442537492764 18.957362786319237 18.965895433376797 18.960556140781694 18.94040305707044 18.90627418194851 18.89107104665734 18.879685094496434 18.884200472748468 18.883776155205695 18.8689486057758 18.88015158742837 18.867230640913007 18.834767795472878 18.82988272675745 18.80995514752594 18.810249115844904 18.79846889861682 18.753999329018086 18.759737663385522 18.75877634847675 18.737898043331814 18.712870851138618 18.696696752394228 18.715011443837618 18.715895018603923 18.6885497369106 18.67484537703074 18.655567670192696 18.64031897424207 18.639717952124474 18.597357477026417 18.55648808991746 18.53792961538717 18.49426877672726 18.42840683429249
20 21.560010091400148 21.35571611343114 21.283996999621426 21.19625350881282 21.100300058778764 21.05120864505744 20.98978054615993 20.94946687183434 20.928206256724604 20.920614409947987 20.88129292074836 20.81342360316124 20.797400553396233 20.787548985695214 20.736371779221358 20.715704279545136 20.719139571563137 20.701296255852064 20.716605282773134 20.678791875586427 20.626759485280967 20.62816729062792 20.608061184070177 20.580425940413924 20.577818276599395 20.557642638897143 20.540641318968387 20.53112686785885 20.48455622450288 20.463978555148483 20.467469500110884 20.439416786494096 20.430563676058327 20.417027330113022 20.37628337734465 20.33671689296595 20.3254360097103 20.343104365359146 20.297337748822706 20.279525888744352 20.29508794330063 20.262208357691133 20.240342444442135 20.229991351652885 20.201961279514936 20.20571595920287 20.196503320186252 20.141121530924252 20.1249564919783 20.108136174077252 20.089763682835287 20.113403448121474 20.087888797119092 20.07475888256722 20.06467446780957 20.01858595542203 20.014387748374297 20.019218105652147 19.998670442557486 19.96719088326984 19.996499001735092 20.021609804265257 19.97905995233331 19.941319736080423 19.955118722441306 19.964100456186102 19.958480148191256 19.937266375863622 19.901341244156328 19.88533794384983 19.87335273104888 19.87810576078786 19.877659110742837 19.862051163974524 19.87384377624039 19.86024277990843 19.82607136365566 19.820929186060475 19.79995278686941 19.800262227205163 19.787861998544024 19.741051925282196 19.74709227724792 19.746080366817633 19.724103203507173 19.69775879067223 19.68073342357287 19.700012046144863 19.700942124846236 19.672157617800632 19.65773197582183 19.637439652834416 19.621388393939025 19.620755739078394 19.576165765290966 19.53314535780785 19.51361012146018 19.467651343923432 19.398322983465775
21 22.638010595970155 22.423501919102698 22.3481968496025 22.256066184253463 22.1553150617177 22.10376907731031 22.039269573467926 21.996940215426058 21.974616569560833 21.966645130445386 21.92535756678578 21.854094783319304 21.837270581066047 21.826926434979978 21.773190368182426 21.751489493522396 21.755096550141293 21.73636106864467 21.75243554691179 21.71273146936575 21.658097459545015 21.659575655159315 21.63846424327369 21.609447237434622 21.606709190429363 21.585524770842 21.567673384916805 21.557683211251792 21.508784035728027 21.487177482905906 21.490842975116426 21.4613876258188 21.452091859861245 21.43787869661867 21.395097546211883 21.353552737614248 21.341707810195818 21.3602595836271 21.312204636263843 21.29350218318157 21.30984234046566 21.27531877557569 21.252359566664243 21.24149091923553 21.212059343490683 21.216001757163014 21.206328486195567 21.148177607470465 21.131204316577215 21.113542982781116 21.094251866977054 21.119073620527548 21.092283236975046 21.07849682669558 21.067908191200047 21.01951525319313 21.015107135793013 21.020179010934754 20.998603964685362 20.96555042743333 20.996323951821847 21.022690294478522 20.978012949949974 20.938385722884444 20.95287465856337 20.962305478995408 20.95640415560082 20.934129694656804 20.896408306364144 20.879604841042323 20.867020367601324 20.872011048827254 20.871542066279975 20.855153722173252 20.867535965052408 20.85325491890385 20.817374931838444 20.8119756453635 20.789950426212883 20.79027533856542 20.777255098471226 20.728104521546307 20.734446891110313 20.733384385158512 20.710308363682532 20.682646730205843 20.664770094751514 20.685012648452105 20.68598923108855 20.655765498690663 20.640618574612922 20.619311635476134 20.602457813635976 20.601793526032314 20.55497405355551 20.509802625698242 20.489290627533187 20.441033911119604 20.368239132639065
22 23.71601110054016 23.491287724774256 23.41239669958357 23.315878859694102 23.210330064656638 23.156329509563182 23.088758600775922 23.044413559017773 23.021026882397063 23.012675850942784 22.9694222128232 22.894765963477365 22.877140608735857 22.866303884264738 22.81000895714349 22.787274707499652 22.79105352871945 22.77142588143727 22.788265811050447 22.74667106314507 22.689435433809063 22.690984019690713 22.668867302477196 22.638468534455317 22.635600104259332 22.613406902786856 22.594705450865224 22.584239554644736 22.533011846953173 22.51037641066333 22.51421645012197 22.483358465143507 22.473620043664162 22.458730063124325 22.413911715079117 22.370388582262546 22.357979610681333 22.37741480189506 22.327071523704976 22.307478477618787 22.324596737630692 22.28842919346025 22.264376688886347 22.252990486818174 22.22215740746643 22.226287555123157 22.21615365220488 22.155233684016675 22.13745214117613 22.11894979148498 22.098740051118817 22.12474379293362 22.096677676831 22.082234770823945 22.071141914590527 22.020444550964232 22.01582652321173 22.02113991621736 21.998537486813238 21.963909971596824 21.9961489019086 22.023770784691784 21.97696594756664 21.935451709688465 21.950630594685435 21.960510501804713 21.954328163010384 21.930993013449985 21.89147536857196 21.873871738234815 21.860688004153765 21.86591633686665 21.865425021817117 21.848256280371977 21.861228153864428 21.846267057899272 21.808678500021227 21.80302210466652 21.779948065556354 21.780288449925678 21.766648198398425 21.715157117810417 21.72180150497271 21.720688403499395 21.696513523857888 21.667534669739453 21.648806765930157 21.67001325075935 21.67103633733086 21.639373379580693 21.623505173404013 21.601183618117854 21.583527233332926 21.582831312986233 21.53378234182006 21.486459893588634 21.4649711336062 21.414416478315776 21.338155281812355
23 24.79401160511017 24.55907353044581 24.47659654956464 24.375691535134745 24.26534506759558 24.208889941816054 24.13824762808392 24.09188690260949 24.067437195233293 24.058706571440183 24.013486858860617 23.935437143635426 23.91701063640567 23.9056813335495 23.84682754610456 23.823059921476908 23.827010507297604 23.806490694229876 23.824096075189104 23.78061065692439 23.720773408073114 23.722392384222108 23.699270361680703 23.667489831476015 23.6644910180893 23.641289034731713 23.621737516813642 23.610795898037676 23.557239658178315 23.533575338420754 23.537589925127513 23.505329304468212 23.495148227467077 23.479581429629974 23.432725883946347 23.38722442691084 23.37425141116685 23.394570020163016 23.341938411146113 23.321454772056004 23.339351134795724 23.301539611344804 23.276393811108456 23.264490054400817 23.23225547144218 23.2365733530833 23.22597881821419 23.16228976056289 23.143699965775046 23.12435660018884 23.10322823526058 23.130413965339695 23.101072116686957 23.085972714952305 23.074375637981007 23.021373848735333 23.01654591063044 23.02210082149997 22.99847100894111 22.96226951576032 22.995973851995355 23.024851274905046 22.975918945183306 22.932517696492486 22.9483865308075 22.958715524614018 22.952252170419946 22.927856332243167 22.886542430779777 22.868138635427307 22.85435564070621 22.859821624906044 22.85930797735426 22.841358838570706 22.854920342676447 22.839279196894694 22.79998206820401 22.794068563969546 22.769945704899822 22.770301561285937 22.756041298325627 22.702209714074524 22.709156118835107 22.707992421840277 22.682718684033247 22.652422609273064 22.6328434371088 22.655013853066592 22.65608344357317 22.622981260470727 22.606391772195106 22.583055600759575 22.564596653029877 22.563869099940153 22.51259063008461 22.46311716147903 22.440651639679206 22.387799045511947 22.308071430985642
24 25.872012109680178 25.62685933611737 25.540796399545712 25.435504210575385 25.320360070534516 25.261450374068925 25.187736655391916 25.139360246201207 25.113847508069522 25.10473729193758 25.057551504898036 24.97610832379349 24.95688066407548 24.94505878283426 24.88364613506563 24.858845135454164 24.862967485875764 24.841555507022477 24.85992633932776 24.814550250703714 24.752111382337162 24.753800748753505 24.729673420884215 24.69651112849671 24.693381931919273 24.669171166676573 24.64876958276206 24.63735224143062 24.58146746940346 24.556774266178177 24.56096340013306 24.527300143792914 24.516676411269994 24.500432796135627 24.45154005281358 24.40406027155914 24.390523211652365 24.411725238430975 24.356805298587247 24.33543106649322 24.354105531960755 24.314650029229362 24.28841093333056 24.275989621983463 24.242353535417926 24.246859151043445 24.235803984223505 24.169345837109102 24.14994779037396 24.129763408892703 24.107716419402347 24.13608413774577 24.10546655654291 24.089710659080666 24.077609361371483 24.022303146506435 24.017265298049157 24.023061726782576 23.998404531068985 23.96062905992381 23.995798802082113 24.02593176511831 23.97487194279997 23.929583683296507 23.946142466929565 23.956920547423323 23.95017617782951 23.924719651036348 23.881609492987593 23.862405532619796 23.848023277258655 23.853726912945437 23.8531909328914 23.83446139676943 23.848612531488463 23.832291335890115 23.791285636386796 23.78511502327257 23.759943344243293 23.760314672646196 23.74543439825283 23.689262310338634 23.6965107326975 23.69529644018116 23.668923844208607 23.637310548806674 23.616880108287443 23.640014455373834 23.641130549815482 23.606589141360757 23.589278370986197 23.564927583401296 23.545666072726828 23.544906886894072 23.49139891834916 23.43977442936942 23.416332145752214 23.36118161270812 23.277987580158932
25 26.950012614250184 26.694645141788925 26.60499624952678 26.495316886016028 26.375375073473453 26.3140108063218 26.23722568269991 26.186833589792926 26.160257820905755 26.150768012434984 26.101616150935453 26.01677950395155 25.996750691745294 25.98443623211902 25.920464724026697 25.894630349431424 25.89892446445392 25.876620319815082 25.895756603466417 25.848489844483034 25.78344935660121 25.7852091132849 25.760076480087722 25.725532425517407 25.72227284574924 25.69705329862143 25.675801648710483 25.663908584823563 25.605695280628602 25.5799731939356 25.584336875138604 25.54927098311762 25.53820459507291 25.521284162641276 25.470354221680815 25.420896116207437 25.406795012137877 25.42888045669893 25.371672186028384 25.34940736093044 25.368859929125787 25.327760447113917 25.30042805555267 25.287489189566106 25.252451599393673 25.25714494900359 25.24562915023282 25.176401913655315 25.156195614972876 25.135170217596567 25.11220460354411 25.141754310151843 25.109860996398865 25.093448603209026 25.080843084761963 25.023232444277536 25.017984685467873 25.024022632065183 24.99833805319686 24.958988604087303 24.995623752168868 25.027012255331574 24.973824940416637 24.926649670100527 24.94389840305163 24.955125570232628 24.94810018523907 24.92158296982953 24.87667655519541 24.85667242981229 24.8416909138111 24.84763220098483 24.847073888428543 24.827563954968156 24.842304720300483 24.825303474885537 24.78258920456958 24.776161482575592 24.749940983586765 24.75032778400645 24.734827498180028 24.676314906602745 24.683865346559898 24.68260045852204 24.655129004383966 24.62219848834029 24.600916779466086 24.62501505768108 24.626177656057795 24.590197022250788 24.572164969777287 24.546799566043017 24.52673549242378 24.52594467384799 24.470207206613708 24.416431697259814 24.392012651825222 24.33456417990429 24.24790372933222
26 28.02801311882019 27.762430947460484 27.669196099507854 27.555129561456667 27.43039007641239 27.36657123857467 27.28671471000791 27.234306933384644 27.206668133741985 27.196798732932383 27.145680796972872 27.057450684109615 27.036620719415104 27.02381368140378 26.957283312987766 26.93041556340868 26.934881443032076 26.911685132607683 26.931586867605073 26.882429438262356 26.814787330865258 26.816617477816298 26.790479539291233 26.754553722538102 26.75116375957921 26.724935430566287 26.7028337146589 26.690464928216503 26.629923091853748 26.603172121693024 26.607710350144146 26.571241822442325 26.559732778875826 26.54213552914693 26.489168390548045 26.437731960855736 26.423066812623393 26.44603567496689 26.386539073469518 26.363383655367656 26.383614326290818 26.340870864998475 26.312445177774777 26.298988757148752 26.26254966336942 26.26743074696373 26.25545431624213 26.18345799020153 26.16244343957179 26.14057702630043 26.116692787685874 26.147424482557916 26.11425543625482 26.097186547337387 26.084076808152442 26.024161742048637 26.01870407288659 26.02498353734779 25.998271575324733 25.957348148250794 25.995448702255622 26.028092745544836 25.972777938033303 25.923715656904548 25.941654339173695 25.953330593041933 25.946024192648633 25.91844628862271 25.871743617403226 25.85093932700478 25.83535855036354 25.841537489024223 25.840956843965685 25.820666513166884 25.835996909112502 25.81831561388096 25.77389277275236 25.767207941878617 25.739938622930236 25.74034089536671 25.72422059810723 25.663367502866855 25.671219960422295 25.66990447686292 25.641334164559325 25.6070864278739 25.584953450644733 25.61001565998832 25.611224762300107 25.57380490314082 25.55505156856838 25.528671548684738 25.50780491212073 25.50698246080191 25.449015494878253 25.393088965150206 25.367693157898234 25.307946747100463 25.21781987850551
